-0.05                     -0.05                    -0.05                    1.6281123051330666E-5    -1.6281065496357295E-5   2.6953901393664785E-8    3.3876291036581105E-8
-0.045000000000000005     -0.05                    -0.05                    1.627938535689019E-5     -1.6279339937452066E-5   3.065479340023937E-8     2.3218153469314E-8
-0.04                     -0.05                    -0.05                    1.6279173289338043E-5    -1.627912633749737E-5    3.6067935969613654E-8    1.5092252700704963E-8
-0.035                    -0.05                    -0.05                    1.6283467513550052E-5    -1.6283421580812218E-5   3.845981489089046E-8     4.090112155932216E-9
-0.030000000000000002     -0.05                    -0.05                    1.628683693958997E-5     -1.628680414903237E-5    3.17943303251961E-8      -7.564946366373664E-9
-0.025                    -0.05                    -0.05                    1.6293027504928644E-5    -1.6292982759243893E-5   3.295714389548536E-8     -1.9284968468724812E-8
-0.020000000000000004     -0.05                    -0.05                    1.629784143584456E-5     -1.6297795251076237E-5   2.9369508970568487E-8    -2.5354563131762997E-8
-0.015                    -0.05                    -0.05                    1.630288959712124E-5     -1.6302868925548807E-5   2.013536141726524E-8     -1.638839588493291E-8
-0.010000000000000002     -0.05                    -0.05                    1.630247948369961E-5     -1.630246791790694E-5    1.2560327941000529E-8    -1.4810139215279233E-8
-0.0050000000000000044    -0.05                    -0.05                    1.6306087970019987E-5    -1.630608522644972E-5    4.8673777654055245E-9    -8.11063637486207E-9
0                         -0.05                    -0.05                    1.6306139389168332E-5    -1.6306136667752567E-5   4.659091117161678E-9     -8.188066447668872E-9
0.0049999999999999975     -0.05                    -0.05                    1.6306536846958604E-5    -1.6306536200203964E-5   1.7076920009908951E-9    -4.2633841418164564E-9
0.009999999999999995      -0.05                    -0.05                    1.6308419535892914E-5    -1.6308419369473535E-5   -9.887631674521374E-10   -2.10960220907425E-9
0.015                     -0.05                    -0.05                    1.6309558927224076E-5    -1.6309557647515752E-5   -6.153578964581633E-9    -1.9688628444605727E-9
0.020000000000000004      -0.05                    -0.05                    1.6319032028642048E-5    -1.6319010418082837E-5   -1.740285019064848E-8    2.0061584037446914E-8
0.024999999999999994      -0.05                    -0.05                    1.6484084783744333E-5    -1.6483244079172026E-5   -1.644917385088061E-7    2.565642364203279E-8
0.03                      -0.05                    -0.05                    1.6296257799737847E-5    -1.629621763820945E-5    -2.1035560323950844E-8   2.94358426016766E-8
0.035                     -0.05                    -0.05                    1.6283716682981224E-5    -1.6283687779025125E-5   -2.9021692494157726E-8   9.953300636665022E-9
0.039999999999999994      -0.05                    -0.05                    1.62799526724886E-5      -1.6279926428278104E-5   -2.852505168651782E-8    -6.389815894232651E-9
0.045                     -0.05                    -0.05                    1.627991858616511E-5     -1.6279889730216814E-5   -2.4761848969735673E-8   -1.8066404759333254E-8
0.05                      -0.05                    -0.05                    1.6281189427955342E-5    -1.6281153855428603E-5   -1.976940781731214E-8    -2.7703706281172018E-8
-0.05                     -0.045000000000000005    -0.05                    1.627129586207511E-5     -1.627123373453406E-5    3.322816282232271E-8     3.029317644125183E-8
-0.045000000000000005     -0.045000000000000005    -0.05                    1.6272314963637002E-5    -1.6272265151451376E-5   3.7299950920831196E-8    1.516015590881793E-8
-0.04                     -0.045000000000000005    -0.05                    1.627930341334293E-5     -1.6279243175717367E-5   4.4178109927642994E-8    3.089359414175461E-9
-0.035                    -0.045000000000000005    -0.05                    1.6287449834995884E-5    -1.6287392871399904E-5   3.964138097592868E-8     -1.6856485202492346E-8
-0.030000000000000002     -0.045000000000000005    -0.05                    1.628764343475347E-5     -1.6287602528713143E-5   3.031878802257673E-8     -2.0329668417437408E-8
-0.025                    -0.045000000000000005    -0.05                    1.6298309126657142E-5    -1.6298276337351048E-5   2.4304711955474938E-8    -2.1865506972896723E-8
-0.020000000000000004     -0.045000000000000005    -0.05                    1.6308453267182977E-5    -1.6308416868613478E-5   1.0886195079785608E-8    -3.269094937535398E-8
-0.015                    -0.045000000000000005    -0.05                    1.630962797119119E-5     -1.6309621611928288E-5   6.0688555395490055E-9    -1.3061522736329025E-8
-0.010000000000000002     -0.045000000000000005    -0.05                    1.630864478254496E-5     -1.6308639249414654E-5   5.403288739138788E-9     -1.2299599735576751E-8
-0.0050000000000000044    -0.045000000000000005    -0.05                    1.63072870853816E-5      -1.6307285163076263E-5   4.2154564341967665E-9    -6.7026183959729155E-9
0                         -0.045000000000000005    -0.05                    1.6306818626360326E-5    -1.630681667919804E-5    4.5268229927706975E-9    -6.558346923532261E-9
0.0049999999999999975     -0.045000000000000005    -0.05                    1.6307989556766625E-5    -1.6307987709967192E-5   5.452858236859294E-9     -5.522816795531607E-9
0.009999999999999995      -0.045000000000000005    -0.05                    1.630941133687993E-5     -1.6309410032188157E-5   4.693756655457749E-9     -4.530580143686528E-9
0.015                     -0.045000000000000005    -0.05                    1.6311589348719302E-5    -1.6311588724267436E-5   4.186420338256013E-9     -1.6868577547160882E-9
0.020000000000000004      -0.045000000000000005    -0.05                    1.6314760038069888E-5    -1.6314759624153557E-5   3.656629584825185E-9     -3.6735696402152504E-10
0.024999999999999994      -0.045000000000000005    -0.05                    1.6324450685861323E-5    -1.6324447530976966E-5   7.597394196687203E-9     6.729271853557917E-9
0.03                      -0.045000000000000005    -0.05                    1.6489443948587152E-5    -1.6488728698970365E-5   -1.5210026435184213E-7   2.128696626054697E-8
0.035                     -0.045000000000000005    -0.05                    1.6288261427296112E-5    -1.6288211939025246E-5   -2.5405458235942618E-8   3.109205733918915E-8
0.039999999999999994      -0.045000000000000005    -0.05                    1.6279495360176483E-5    -1.627946237874543E-5    -2.991208841185636E-8    1.3383123205247549E-8
